Dealer Code,Name,City,State,Pincode,Fuel Price,Latitude,Longitude
240188,TIRUPATI FILLING STATION,SHYAMNAGAR,West Bengal,741155,93.3,23.778655,88.502168
240189,SRI NARASIMHA FUEL STATION,KOHEDA,Telangana,505473,95.66,18.164104,79.09848
240190,ABHIRAMI FUELS,PULAGUR,Tamil Nadu,639136,92.71,11.057523,78.006061
240198,NARSHI RAM AGGARWAL ADHOC,MAUR KHURD,Punjab,151509,87.31,30.059146,75.215719
240207,PT. KISHORI LAL FILLING STATION,BAGHPAT,Uttar Pradesh,250609,87.77,28.936161,77.252724
240210,SRI LAXMI SRINIVASA FILLING STATION,NIZAMABAD,Telangana,503245,97.12,18.746965,78.02784
240211,MORE PETROLEUM SERVICES,TALVEL,Maharashtra,444704,91.61,21.172027,77.713236
240212,SAVANTHIKA FILLING STATION,CHITVEL,Andhra Pradesh,516104,97.06,14.168153,79.341409
240214,PRANAVAM FUELS,THIDANADU,Kerala,686123,95.15,9.656262,76.777276
240216,SRI SAI GANESH AGENCY,PERIYAPALAYAM,Tamil Nadu,601102,92.58,13.3100228,80.0399679
240219,MAHESWARI FUELS,KOZHINJAMPARA,Kerala,678555,95.78,10.6942,76.8548
240220,PRASAD PETROLEUM SERVICES,GANGAPUR,Maharashtra,431110,91.33,19.65038,74.99602
240225,SUVARNA PETROLEUMS,SHORAPUR,Karnataka,585220,91.83,16.419762,76.710608
240227,SIYARAM ENERGY STATION,BAGAHI KUMBHAPUR,Uttar Pradesh,232110,87.78,25.247995,83.3565086
240230,GAJANAND FILLING STATION,BARMER,Rajasthan,344043,90.86,25.512236,72.334254
240232,MAHADEV ENERGY STATION,KARNAL,Haryana,132001,87.57,29.680319,77.014852
240234,SAI ENERGY,KHATIMA,Uttrakhand,262308,88.29,28.926184,79.976344
240237,NAVEEN ENERGY STATION,BARMER,Rajasthan,344001,91.41,25.6611395,71.6337047
240240,ITC CWA,CHHINDWARA,Madhya Pradesh,480001,93.21,22.066769,78.984416
240241,SHREE BALAJI FUELING STATION,PUGAON,Maharashtra,402107,90.97,18.255,73.1219
240262,MAHAR FILLING STATION,TORA,Rajasthan,322211,90.89,26.645934,76.554055
240264,SHRIKRISHNA PETROLEUM,PANSEMAL,Madhya Pradesh,451770,93.35,21.6560175,74.6649863
240267,VISHWAS ENERGY STATION,ALAND,Karnataka,585311,90.99,17.462793,76.660311
240268,VEERANJANEYA FUELS,BIDERAKERE,Karnataka,577521,92.17,14.431296,76.29774
240269,PRAKHAR FUELS,BAGHBARA,Chhattisgarh,493449,93.91,20.9794,82.474927
240271,SHRIRAM PETROLEUM,HINGOLI,Maharashtra,431512,91.65,19.8125147,77.1778054
240274,MEERA FILLING STATION,AMETHI,Uttar Pradesh,229801,88.16,26.552992,81.457348
240275,VARALAXMI FILLING STATION,MEDAK,Telangana,502110,96.42,18.024931,78.281886
240277,SHRI SR FUELS,REWARI,Haryana,123401,87.48,28.216137,76.584503
240278,SUNITA PETROLEUM,JANLA,Maharashtra,441224,91.02,20.02465,79.3638
240279,USHARA FUEL STATION,RAIPUR,Chhattisgarh,493101,93.61,21.56506157,81.69969979
240281,V V V R FILLING STATION,VALLAPURAM,Telangana,508234,95.47,17.123911,79.930139
240284,KOOVANAL FUELS,VECHOOR,Kerala,686144,94.71,9.673318,76.419471
240285,SANWARIYA FILLING STATION,DANTA RAMGARH,Rajasthan,332703,90.37,27.26,75.18
240288,SHRI PARMANAND PETROLEUM,"CHIKKALAKI VILLAGE, BAGALKOT DISTRI",Karnataka,587301,91.09,16.604166,75.460732
240289,SHAKTI FILLING STATION,HALIYAPUR,Uttar Pradesh,227815,89.12,26.51972,81.825921
240290,SRI VENKATESHWARA FUEL HUB ADHOC,SARANGAPURAM,Telangana,505454,96.48,18.9320345,78.959219
240291,GAYATHRI FUEL HUB,HEBBUR,Karnataka,572120,91.64,13.16043,77.03076
240292,BABA RAM DEV JI FUELS,UDAIPUR,Rajasthan,313702,91.18,24.514121,73.5053325
240293,HANUMANT FILLING STATION,UNNAO,Uttar Pradesh,209801,87.63,26.4478124,80.5279442
240294,MAA FILLING STATION,UNNAO,Uttar Pradesh,209868,87.87,26.8854325,80.1890709
240296,PARIMALA PETROLEUM,SIRWAR,Karnataka,584129,92.16,16.1769133,77.0349221
240297,SARDAR PATEL FILLING STATION,MILAK,Uttar Pradesh,244901,88.21,28.747057,79.141164
240298,BUDDHA ENERGY STATION,TAMKUHI RAJ,Uttar Pradesh,274409,88.08,26.639096,84.227394
240299,DHARAM SHAKTI PETROLEUM,BADWANI,Madhya Pradesh,451551,93.19,22.03424,74.973619
240302,BASHYAM FUELS (OPC) PRIVATE LIMITED,KANCHEEPURAM,Tamil Nadu,602105,,0.0,0.0
240304,RAMACHANDRA AGENCIES PRIVATE LTD,CHENNAI,Tamil Nadu,600102,,0.0,0.0
240306,SADASHIV PETROLEUM,DAHIVAD,Maharashtra,425405,91.1,21.3528209,74.9474945
240313,PANDAV PETROLEUM,JABALPUR,Madhya Pradesh,482002,91.91,23.226259,79.902954
240314,RKG AGENCIES,KOMAL,Tamil Nadu,609805,93.64,11.020999,79.5716
240315,JEGALAKSHMI AGENCY,MANIPPALLAM,Tamil Nadu,609112,93.83,11.11557,79.39245
240316,S.M.SONS FUEL FILLING STATION,KANGALANCHERI,Tamil Nadu,610101,93.64,10.81611,79.654793
240317,SIDHU FILLING STATION,PATIALA,Punjab,147202,87.64,30.509448,76.2515058
240319,UJJWAL FILLING STATION,JHUNJHUNU,Rajasthan,333001,91.75,28.152,75.3436
240320,N.B ENERGY STATION,PATIALA,Punjab,147001,87.86,30.338747,76.397612
240321,MAA SHARADA SHAKTI PETROLEUM,JAUNPUR,Uttar Pradesh,222002,88.66,25.742028,82.582172
240322,SHIVA PETROLEUM,KAPSAN,Rajasthan,312204,90.29,24.828528,74.168411
240323,DHANAPAL AGENCY ADHOC,CHETPET,Tamil Nadu,606801,,12.476826,79.349992
240332,SRI BASAVA PETROLEUM,MANDALMARI VILLAGE,Karnataka,583277,92.0,15.645578,76.152105
240342,SRI VENKATESWARA FUELS,NANGUNERI,Tamil Nadu,627101,93.01,8.436375,77.639398
240343,SANGMA FUEL STATION,TIKRIKILLA,Meghalaya,794109,86.52,25.952296,90.21819
240344,AMRIT PETROL PUMP,BOHA,Punjab,151503,87.59,29.854957,75.540041
240347,SSM FILLING STATION,CHURU,Rajasthan,331701,91.68,28.8854281,75.2880402
240348,BP-BELGAUM CITY,BELGAUM,Karnataka,590003,90.88,15.84632,74.521693
240401,SHIV KRIPA FILLING STATION,MAHOBA,Uttar Pradesh,210424,88.93,25.359823,79.967419
240409,SHIV BHAGAT FILLING STATION,JAIPUR,Rajasthan,303908,90.38,26.67515,76.061882
240412,AMAR FILLING STATION ADHOC,JAMMU,Jammu & Kashmir,180001,,32.729733,74.842086
240441,DEVENDRA AUTOLINES ADHOC,LONAWALA,Maharashtra,410401,90.85,18.755346,73.407686
240460,SANANDA FILLING STATION,SAINTHIA,West Bengal,731234,92.65,23.935125,87.680511
240489,KAMLESH KUMARI MEMORIAL FILLING STA,PINDI RANGRA GURDASPUR,Punjab,143532,88.24,32.143527,75.403448
240490,JANKI ENERGY,HALDWANI,Uttrakhand,263139,87.63,29.235443,79.477799
240503,JSN FUELS CENTRE ADHOC,VELLORE DISTRICT.,Tamil Nadu,632501,,13.018635,79.30231
240505,JHANJI FILLING STATION ADHOC,AMGURI,Assam,785680,,26.8043252,94.6140481
240511,SUKHMANI PETROFILLING STATION ADHOC,INDORE,Madhya Pradesh,452001,91.81,22.711675,75.870263
240512,VIGSON AUTO CENTRE ADHOC,BEHERAGORA,Jharkand,832101,,22.264266,86.723317
240513,SHIVAAY FILLING STATION,JHALDA,West Bengal,723202,93.34,23.3533759,85.9598412
240527,SHRI BHAWARNATHJI FUELS ADHOC,DEWAS,Madhya Pradesh,455118,92.14,22.979949,76.350954
240547,M.R. FUEL SERVICE,JIBANTALA,West Bengal,743376,92.25,22.399288,88.639778
240569,S.R.N.S.B.S FUEL STATION,TADIPATRI,Andhra Pradesh,515411,97.57,14.911239,78.001597
240604,MAA TARA FILLING STATION ADHOC,PURULIA,West Bengal,723149,,23.381338,86.31752
240605,SRI MARUTHI CHENNAKESAVA FUEL STN,TADIPATRI,Andhra Pradesh,515411,97.69,14.881452,78.0497775
240613,TAPLOO FILLING STATION,PANDICH AHMADNAGAR,Jammu & Kashmir,191201,86.7,34.17673136,74.807410124
240614,SHRI RAM FILLING STATION,VILLAGE MAHADEVA NANKAR,Uttar Pradesh,272201,88.78,27.4136,82.9675
240615,WARSI SERVICE STATION ADHOC,FAIZABAD,Uttar Pradesh,224001,,26.763787,82.090638
240643,R.G.TOSHNIWAL ENERGY STATION,DAHANU,Maharashtra,401602,91.18,19.985225,72.764589
240647,SHAHANE PETROLEUM,NASIK,Maharashtra,422402,91.21,19.722652,73.628524
240648,MG PETROLEUM,AKOLA,Maharashtra,444111,90.8,20.879836,77.113092
240663,JOSHI AUTOMOBILES ADHOC,LEDI CHORAHA,Madhya Pradesh,458880,,24.530874,75.861585
240673,GEETA FILLING STATION,MAINPURI,Uttar Pradesh,205001,88.32,27.2388517,79.0684982
240680,PYRTUH M REFILL STATION,JOWAI,Meghalaya,793150,87.49,25.425442,92.178189
240681,GANPATI PETROLEUM,BIRSA,Madhya Pradesh,481051,93.65,22.04341,80.8295
240686,NAVNATH PETROLEUM,DALVEL,Maharashtra,425113,90.65,20.8588904,75.0012136
240695,CHINTAMANI PETROLEUM,WASHIM,Maharashtra,444105,91.23,20.474508,77.477291
240722,HTA FUEL STATION,HASSAN,Karnataka,573201,90.79,12.9685962,76.1220142
240725,GURU KRIPA FILLING STATION,ATAYASTGANJ,Uttar Pradesh,232118,87.85,25.1024285,83.2539144
240726,SHRI BRAHMANATH PETROLEUM,KAGWAD VILLAGE,Karnataka,591223,91.93,16.692209,74.727053
240729,JANAKI SERVICE STATION ADHOC,AMINGAON,Assam,781031,89.45,26.189469,91.649605
240738,DEEPAM PETROL PUMP,JASHPUR,Chhattisgarh,496331,95.08,22.8274,84.2567
240744,BP-KHAROD,BHARUCH,Gujarat,394115,90.36,21.536964,73.00674
240745,BP-KALALI,KALALI,Gujarat,390012,89.9,22.2683672,73.1660998
240759,AHSHANA FILLING STATION,TEZPUR,Assam,782103,89.67,26.75788,92.77621
240769,AMAR SHAHEED SATYADEV FUEL STATION,MAINPURI,Uttar Pradesh,205121,87.77,27.208082,78.819443
240771,MAA RISHI RAJ PETRO MART,ARA,Bihar,802209,92.29,25.210463,84.466598
240797,SHREE KALASAMMADEVI PETROLIEMS,"GOVANKOPPA VILLAGE, BADAMI TQ, BAGA",Karnataka,580112,91.53,15.8833042,75.4972362
240798,AADHYA PRIYA FUELS,KAKINADA,Andhra Pradesh,533005,97.71,16.9973071,82.2303469
240799,NADAGOUDA FUELS,"KAPANIMBARAGI, BIJAPUR",Karnataka,586117,91.29,17.185329,75.796758
240800,J.C. PETRO PRODUCT,BHILWARA,Rajasthan,311001,,0.0,0.0
240821,SHREE PETROLEUM,PARBHANI,Maharashtra,431401,91.97,19.256568,76.762498
240822,S.J.S FILLING STATION,BASTI,Uttar Pradesh,272302,88.45,26.7,82.5
240827,GILL FUEL STATION,VILLAGE JATANA UCHA,Punjab,141421,87.94,30.8229036,76.2833611
240832,SAI KEERTHI FILLING STATION,SYDAPURAM,Andhra Pradesh,524407,97.45,14.174148,79.748361
240833,EVEREST PETROLEUM,KURICHI,Tamil Nadu,641021,92.84,10.932948,76.980047
240834,SHRIDEVI AGENCY,VELLIYANAI SOUTH,Tamil Nadu,639118,92.74,10.822638,78.123539
240841,P.S.K FUELS,DHARMAPURI,Tamil Nadu,636305,93.85,12.083941,78.453747
240852,SUNRISE PETROMART,REWARI,Haryana,123106,87.67,28.16535,76.78363
240873,BHATI DEVELOPERS PRIVATE LIMITED,JAISALMER,Rajasthan,345001,,0.0,0.0
240877,POPY FILLING STATION,BERHAMPORE,West Bengal,742308,93.2,24.1993992,88.5365489
240881,GOURI RAJ ENERGY HUB,KANIRAMKULAM,Kerala,695524,96.52,8.349976,77.054669
240882,SRI MANJUNATH PETROLEUM,MAHUR,Maharashtra,431721,92.02,19.851497,77.90571
240886,BP-BANDA,BANDA,Uttar Pradesh,210001,88.56,25.539364,80.216705
240887,JAHNAVI PETROLEUM,SADHLI,Gujarat,391250,90.23,21.9839,73.2898
240888,SADHI PETROLEUM,AHMEDABAD,Gujarat,382424,90.29,23.1146032,72.5737087
240889,SHIVAM FUEL CENTRE,AHMEDABAD,Gujarat,382435,89.96,22.954648,72.653759
240890,SHIV YOGINI PETROLEUM,AHMEDABAD,Gujarat,382330,90.16,23.1000262,72.6847583
240891,SHREE KASHTABHANJANDEV PETROLEUM,VATAMAN,Gujarat,382225,90.44,22.502942,72.429205
240894,I KHODAL PETROLEUM,RAJKOT,Gujarat,360004,89.99,22.210123,70.755697
240896,SRI PADMANABH PETROLEUM,PAITHAN,Maharashtra,431137,91.42,19.443392,75.499998
240898,HARSH FILLING CENTER,GWALIOR,Madhya Pradesh,475002,92.07,26.1631849,78.4428854
240900,CKM FUELS STATION,DHARMAPURI,Tamil Nadu,636704,93.68,12.1418377,78.177804
240901,MAHADEV FUELS,RAIPUR,Chhattisgarh,492001,93.34,21.236556,81.588211
240903,CPK FUELS,MALAVALLI,Karnataka,571424,90.77,12.36097,76.985764
240905,SUNNY FILLING STATION,BITHOOR,Uttar Pradesh,209217,87.61,26.6145138,80.2654743
240913,JHA FILLING STATION,JHANSI,Uttar Pradesh,284302,88.03,25.71974,79.12297
240917,SHRIDHAR AWASTHI & SONS,SITAPUR,Uttar Pradesh,261001,88.53,27.413063,80.635269
240932,JANGID FILLING STATION,KAMAN,Rajasthan,321022,90.21,27.654203,77.276789
240943,A K ENTERPRISES,KARUVELANGADAI,Tamil Nadu,611106,93.85,10.725577644,79.8307602
240944,MATAJEE FUEL CENTRE - KHARBONA,SUKHANIBAS,West Bengal,722137,92.34,23.3307672,86.8935829
240945,MUTHURAJ AGENCIES,SATTUR,Tamil Nadu,626203,93.32,9.328094,77.906349
240946,YUVRAJ PETROLEUM,LUDHIANA,Punjab,141001,87.77,30.94251,75.800941
240947,TSP WELFARE SOCIETY,ADILABAD,Telangana,504001,97.13,19.670504,78.537808
240959,MAA AMBEY FILLING STATION,KONE,Uttar Pradesh,231226,88.98,24.433412,83.346027
240960,MANOHAR PETROLEUM,BILOLI,Maharashtra,431710,91.97,18.75994,77.73693
240968,AADHI SHANMUGA FUEL SERVICE,VILATHIKULAM,Tamil Nadu,628903,93.47,9.0229975,78.2417194
240969,DR K SEKHAR VARA PRASAD AGENCIES,GUNTUR,Andhra Pradesh,522304,97.5,16.272099,80.741395
240970,THIYAGU QUALITY FUELS,AYYAMPETTAI,Tamil Nadu,614201,93.13,10.9036421,79.1912448
240971,UMA FILLING STATION,BARABANKI,Uttar Pradesh,225302,88.01,26.9094597,81.3104328
240972,SHIVSHANTI PETROLEUM,SATARA,Maharashtra,415510,91.33,18.934747,74.4647
240973,RADDI PETROLEUM,SIRGUPPI,Karnataka,580023,90.84,15.363255,75.301717
240975,SRI SHANKAR FILLING STATION,DAKOOR VILLAGE,Telangana,502270,96.31,17.8262,78.0366
240976,PATRA PETROLEUM ADHOC,SONAMUKHI,West Bengal,722207,,23.3076,87.4158
240977,RANGAPANI FUEL STATION,BONGAIGAON,Assam,783384,89.64,26.31639,90.787902
240981,PALANI MURUGAN AGENCY,THALAIYUTHU,Tamil Nadu,624618,93.6,10.531669,77.419271
240989,H S SINDOL PETROLEUM,KAMTHANA,Karnataka,585226,91.81,17.863235,77.460989
240993,HALDER FUEL CENTRE ADHOC,SANTALDIH,West Bengal,712301,,23.586329,86.338463
240995,HAMARA FUELS,"MELACODE VILLAGE, NEMMARA",Kerala,678704,95.47,10.592556,76.563035
240997,SPEEDY FUELS,"PALAKAD-CHERPULASERYROAD, OTTAPALEM",Kerala,679503,95.69,10.8815,76.3464
241005,PRAKASH TRANSPORT,RANGA REDDY,Telangana,509228,96.1,17.130687,78.281191
241007,SHIVANSH FILLING STATION,DEORIA,Uttar Pradesh,274404,87.58,26.5993009,83.8742916
241011,SARAVANA AGENCIES,MARAKKANAM,Tamil Nadu,604301,93.56,12.214071,79.86634
241014,RADHEY FILLING CENTRE-ADHOC,TIKAITNAGAR,Uttar Pradesh,225208,88.37,26.949191,81.558586
241016,NIRANJAN FUEL STATION,YARAGANAHALLI,Karnataka,571476,90.97,12.642672,77.054665
241017,HARSHANI QUALITY FUELS,VETTIKADU,Tamil Nadu,614902,93.15,10.570556,79.192339
241019,UTTAM MANE PETROLEUM,MALSHIRAS,Maharashtra,413109,91.77,17.928256,74.688562
241023,TEJAS ENERGY STATION,DHAR,Madhya Pradesh,454001,92.38,22.764444,75.336111
241107,GARG PETROLEUM,DHAMDHA,Chhattisgarh,491331,93.78,21.418611,81.356976
241126,THRAYAM FUEL STATION,BANGALORE,Karnataka,561208,91.41,13.5887276,77.5327716
241139,SAT KARTAR FILLING STATION ADHOC,GOPALPUR,Punjab,141118,,30.732378,75.849759
241144,AHIR FUELS PRIVATE LIMITED,GANDHIDHAM,Gujarat,370205,,0.0,0.0
241164,MUMTAZ AHMED FILLING STATION ADHOC,HYDERABAD,Telangana,500006,95.7,17.372636,78.450007
241165,JAIN HARMILAP FILLING STATION ADHOC,LUDHIANA,Punjab,141114,,30.82931,76.219468
241166,ANGEL FILLING STATION,HAMIRPUR,Uttar Pradesh,210505,87.84,26.075958,79.943839
241187,INDHIRA AGENCY,PADALUR EAST,Tamil Nadu,621109,93.3,11.08862,78.843172
241197,T AND T FUEL SOLUTIONS PRIVATE LTD,PUNE,Maharashtra,411037,,0.0,0.0
241256,SHIVA PETROLEUM COMPANY ADHOC,MUNAGALA,Telangana,508233,,17.048794,79.845468
241272,M T D FILLING STATION,BALLIA,Uttar Pradesh,277211,89.03,25.792749,84.274211
241273,AMRUT PETROLEUM,KODINAR,Gujarat,362720,91.72,20.801987,70.797532
241274,MAA DURGE JAGDAMBA PETROLEUM,SEONI,Madhya Pradesh,480661,93.02,22.285918,79.546876
241281,BP-JALAUN 2,ORAI,Uttar Pradesh,285001,88.37,25.9642306,79.281759
241310,SARSWATI FILLING STATION,SWARGHAT,Himachal Pradesh,174310,85.69,31.232427,76.667005
241315,OM PETROLEUM,JALAUN,Uttar Pradesh,285001,88.23,26.2123986,79.1908654
241326,RAJA BANARAS PLAZA,SONBERSA,Uttar Pradesh,232102,87.93,25.016757,83.147416
241335,VIJAYA LAKSHMI TRADERS,AMALAPURAM,Andhra Pradesh,533201,97.4,16.554579,81.9907365
241355,APSRTC FILLING STATION MADANAPALLI,MADANAPALLE,Andhra Pradesh,517325,97.81,13.558101,78.507133
241408,SRI BALA JI FILLING STATION,SITAPUR,Uttar Pradesh,261001,88.63,27.3127474,80.70885644
241421,S.M.S. AGENCIES ADHOC,NAMAKKAL,Tamil Nadu,637002,,11.213093,78.200049
241422,MAKLOOR BPCL FILLING STATION,MAKLOOR,Telangana,503213,97.13,18.76121,78.12397
241423,AMBA FUELS,BILASPUR,Chhattisgarh,495001,94.11,22.071846,82.162281
241424,ABHAYA ANJANEYA FILLING STATION,KOTAPALLY,Telangana,504214,96.86,18.96336,79.790634
241426,OM ATTRI ENERGY PRIVATE LIMITED,FARIDABAD,Haryana,121102,,0.0,0.0
241428,KISAN HOME DIESEL SERVICE,BARMER,Rajasthan,344001,,0.0,0.0
241429,OMM SAI FILLING STATION,CUTTACK,Odisha,754200,92.8,20.4685,85.9458
241430,PINK CITY FUELS,MAHENDERGARH,Haryana,123001,88.08,28.098125,75.992638
241431,SATHANA FILLING STATION,AJMER,Rajasthan,305624,90.42,25.9748931,74.6336923
241432,KAMAL PETROLEUM,KANOLI,Maharashtra,422605,91.14,19.5119458,74.30316
241434,SAIDEEP PETROLEUM,KHADKEWAKE,Maharashtra,423107,90.96,19.6673347,74.453592
241435,SRINIVASA FUEL STATION,ADILABAD,Telangana,504001,97.13,19.672283,78.527794
241436,AGRANI PETROLEUM,TASGAON,Maharashtra,416312,90.68,17.082484,74.645627
241438,GREEN PETROLEUM,PILIBHT,Uttar Pradesh,262124,88.52,28.639904,80.028719
241442,MOHARI NARAYAN PETROLEUM,AMBIKAPUR,Chhattisgarh,497001,94.46,23.071969,83.123524
241443,SONAL PETROTECH,MOKAMA,Bihar,803302,,0.0,0.0
241445,SHREE BANKEY BIHARI FILLING STATION,DEHRADUN,Uttrakhand,248007,,0.0,0.0
241446,NAGNATH PETROLEUM,AMRELI,Gujarat,365601,91.01,21.591502,71.237448
241463,SIVA PETROL BUNK,METTU MAHADANAPURAM,Tamil Nadu,639105,92.87,10.93827,78.30511
241464,KOTEBAGIL PETROL & DIESEL STATION,CHANDAVARA,Karnataka,581323,91.75,14.3877,74.478
241475,BHAGWAN FILLING STATION,GONDA,Uttar Pradesh,271001,87.76,27.131727,81.931192
241476,SAINIK FILLING STATION,FATEHGARH,Uttar Pradesh,209601,88.36,27.19202,79.66096
241478,TIRUMALA FILLING STATION,LALGANJ,Uttar Pradesh,276303,88.74,25.84771,82.913344
241504,KRINAL FUELS,GODELA,Chhattisgarh,491225,93.84,21.042984,81.182044
241505,SANJIV & SONS,MOTIHARI TOWN,Bihar,845401,92.86,26.630839,84.908971
241516,GAURI PETROLEUM,CHIKHLI,Maharashtra,444301,91.25,20.408417,76.4432935
241524,JEYA FUELS,THOOTHUKUDI,Tamil Nadu,628002,,0.0,0.0
241539,SURAJ PETROLEUM,JALNA,Maharashtra,431203,92.04,19.5427,75.5221
241542,SHRI LAXMI NARSINH PETROLEUM,PANGAON,Maharashtra,413403,90.95,18.100796,75.76908
241543,GIRIJAN PRIMARY COOP MARKETING SOCI,KAGAZNAGAR,Telangana,504296,97.1,19.36063,79.476835
241544,JANATA PETROLEUM,SANGOLA,Maharashtra,413306,91.28,17.5794496,75.0431637
241545,RBS FILLING STATION,FAIZABAD,Uttar Pradesh,224118,88.35,26.639797,81.722665
241548,SUVARNA PETROLEUM,TULJAPUR,Maharashtra,413623,90.79,17.8937331,75.9805293
241549,MANGLAUR FILLING STATION,VILLAGE SHIMLONI,Uttrakhand,247656,87.49,29.8024146,77.8767452
241559,S BALAJEE FUELS,AZHEEKAL,Kerala,690573,95.42,9.1150914,76.4764527
241565,SHASHWAT PETROLEUM,NAWAGARH,Chhattisgarh,495557,93.69,21.85083,82.67344
241567,SRIGANDHA SERVICE STATION,SHANTHIGRAMA,Karnataka,577114,91.58,13.332282,75.348176
241588,NINGTHEMCHA SERVICE STATION,THOUBAL,Manipur,795138,85.22,24.645652,94.00806
241594,KSS FUELS,"SHARAJIPET (V),",Telangana,508101,95.77,17.623396,79.109197
241597,DEVANSH PETROLEUM ADHOC,BULDHANA,Maharashtra,443001,,20.524057,76.167115
241598,DWARKADHISH PETROLEUM,CHOTILA,Gujarat,363520,90.3,22.407563,71.196119
241599,BANU FUELS,KANCHEEPURAM,Tamil Nadu,631561,93.0,12.874957,79.754
241605,MAA SANTOSHI PETROLEUM,GEVRAI,Maharashtra,431127,91.76,19.267801,75.739245
241606,MAULI PETROL PUMP,KATOL,Maharashtra,441302,91.18,21.331943,78.614091
241607,M B RAMAIAH FUEL STATION,BANGALORE,Karnataka,563130,90.69,12.9795347,77.9264897
241608,SAI RAM FILLING STATION,LINGALA,Andhra Pradesh,516396,97.16,14.685198,77.591685
241613,KHANDELIA FILLING STATION,JHUNJHUNU,Rajasthan,333001,91.75,28.144146,75.416031
241622,SHRI GANESH PETROLEUM,DEULGAON WAYASA,Maharashtra,443302,91.66,19.9326,76.593
241623,MAHATI PETROLEUMS,M K HUBLI,Karnataka,591118,90.97,15.7190864,74.6913561
241624,SRI ADHITYA SAI FILLING STATION,BHUJABALAPATNAM,Andhra Pradesh,521340,97.96,16.5781832,81.2767891
241626,GIRIJAN PRIMARY CO OP MARKETING SOC,KUMURAM BHEEM,Telangana,504313,97.05,19.342783,78.938526
241627,LOHITH FILLING STATION ADHOC,KODUR,Andhra Pradesh,516115,,13.923904,79.357853
241635,STAR FUELS,VAIPUR,Kerala,689588,95.31,9.447201,76.707333
241637,SRI NARAYANA AGENCY,KULLANCHAVADI,Tamil Nadu,607301,94.33,11.628852,79.6629
241640,SRI KAVERI FILLING STATION,JANAMPETA,Telangana,507117,96.6,18.105307,80.671857
241648,GARIB NAWAZ FUELS,AKALTARA,Chhattisgarh,495552,93.69,22.0286804,82.423478
241651,JAI MAA SHANTI FILLING STATION,TAMKUHI RAJ,Uttar Pradesh,274407,88.08,26.669318,84.194116
241652,AAHILRJA URIBRAHEEM FILLING PRIVATE,JHANSI,Uttar Pradesh,284202,,0.0,0.0
241662,FUEL 24 SERVICE STATION,VILLAGE SHILLIHAR,Himachal Pradesh,175128,87.14,31.871962,77.160431
241665,KESHAV FILLING STATION GAUSGANJ,HARDOI,Uttar Pradesh,241305,88.63,27.0777245,80.2934169
241667,PRITHVI PETROLEUM,LUNAWADA,Gujarat,389230,91.03,23.094392,73.615305
241669,GAYATRI FUELS,TIMERLAGA,Chhattisgarh,496450,94.47,21.698583,83.213333
241672,GOYAL PETROLEUMS,DHANAURA,Uttar Pradesh,244231,88.05,28.960758,78.246857
241673,UMA MOHAN FUELS,PIPRA,Bihar,852109,92.68,26.1968081,86.7945423
241677,BALAJI FUELS,UDAIPUR,Rajasthan,313902,91.12,24.1438022,73.8253057
241678,SHREE MISHRA OIL & ENERGIES,AHRAURA,Uttar Pradesh,231304,88.05,25.047787,82.997779
241679,SRI SARVESHA FILLING STATION,NEMALIPURI VILLAGE,Andhra Pradesh,522413,97.74,16.427877,79.924179
241680,NAGA SESHA SAI PETRO PARK,RACHAGUNNERI VILLAGE,Andhra Pradesh,517619,97.39,13.716022,79.640734
241683,SRI C.N.PETROLEUM,EAST CHAMPARAN,Bihar,845458,92.69,26.572468,84.608094
241684,FORTUNE PETROLEUM,CHERUVATHUR,Kerala,671313,95.2,12.23655,75.20072
241685,DHIRAJ PETROLEUM,PRATAPPUR,Chhattisgarh,497223,94.8,23.484682,83.202188
241686,MANGALAM HIGHWAY PETROLEUM,MAU,Uttar Pradesh,276403,88.52,26.071567,83.555783
241688,OM SAI PETROLEUM,BHUSAWAL,Maharashtra,425311,91.97,20.986905,75.8284
241689,SHRI BABA RAMDEV FILLING STATION,NAGAUR,Rajasthan,341021,91.17,27.169118,73.678852
241705,S A FILLING STATION,BIDAR,Karnataka,585401,91.91,17.911907,77.521734
241709,SHREENATH FUEL SERVICES,NANDED,Maharashtra,431606,92.02,19.124306,77.302811
241710,GIRAJA FILLING STATION,SISWA,Uttar Pradesh,273209,88.09,26.71635,83.1477
241711,BI-THEPI FUEL STATION,DOKMOKA,Assam,782481,90.55,26.180462,93.137907
241712,SRINIDHI AGENCY,SANKARAPURAM,Tamil Nadu,605702,94.4,12.052353,78.968788
241713,BAJRANGI FILLING STATION,PALWAL,Haryana,121105,88.5,27.998371,77.329971
241714,RAMLAL FREEDOM FIGHTER FUELS,TUMGAON,Chhattisgarh,493445,93.46,21.196921,82.12853
241715,RIDDHI FUELS STATION,GURGAON,Haryana,122006,87.98,28.495584,76.974323
241717,RAWALWAS ENERGY STATION,PATAN,Haryana,125001,88.83,29.104531,75.613837
241718,SHIVANANDI FUELS,ATTIGERE,Karnataka,577514,92.17,14.323981,75.991855
241719,CANON PETROLEUM,SUKHPAR ROHA,Gujarat,370030,90.69,23.2184448,69.3334625
241720,AMMAIYAPPAN AGENCY,THIRUPPUNGUR,Tamil Nadu,609112,93.83,11.191424,79.67582
241721,MAHALAXMI FILLING STATION,ALLAPALLI,Telangana,507101,96.44,17.827661,80.475933
